Case_Type,統一編號,公司名稱,Cmpy_Address,代表人,資本額,核准設立日期
Dissolution,42581660,浚寶實業有限公司,桃園市平鎮區新英里環南路二段282號2樓之2,,200000,1040721,1051223
Dissolution,42582915,金木匠室內裝潢工程有限公司,新竹市香山區南隘里南隘路二段136號,,2000000,1040724,1051223
Dissolution,42583180,瑞迪國際商業有限公司,彰化縣彰化市崙平里中華西路371號8樓之2,,500000,1040727,1051216
Dissolution,42584110,寰宇全方位生技有限公司,桃園市桃園區龍安里文中路731號,,2000000,1040729,1051212
Dissolution,42590083,明月餐飲事業有限公司,花蓮縣花蓮市民族里中山路112號,,3000000,1040817,1051222
Dissolution,42592189,妮特服飾有限公司,新竹市北區湳中里武陵路175巷7號16樓之2,,6000000,1040824,1051230
Dissolution,42596116,桃花源餐館有限公司,桃園市大園區埔心里海豐坡26-3號,,3000000,1040904,1051201
Dissolution,42600168,山邊進發有限公司,臺東縣臺東市建業里知本路三段587號,,300000,1040918,1051201
Dissolution,42600625,昌旺農業生技有限公司,桃園市八德區瑞泰里介壽路二段９３３巷42弄6衖24號1樓,,200000,1040921,1051201
Dissolution,42601693,醫安生技有限公司,嘉義縣太保市南新里北港路二段166之9號,,500000,1040924,1051220
Dissolution,42603685,千和環保有限公司,桃園市桃園區大林里樹仁三街198巷11號1樓,,1000000,1041002,1051214
Dissolution,42604235,瓦力斯餐飲有限公司,臺東縣東河鄉萬年段都蘭路308號,,6000000,1041005,1051201
Dissolution,42604328,億嘉富建設有限公司,臺北市士林區重慶北路4段248號1樓,,10000000,1041005,1051208
Dissolution,42606992,展瑞股份有限公司,桃園市龜山區精忠里光?路131巷10號,,2000000,1041014,1051206
Dissolution,42609386,源稼餐飲有限公司,桃園市龜山區大華里頂湖三街12號,,120000,1041021,1051209
Dissolution,42611670,樂飛天達有限公司,臺北市信義區基隆路1段155號5樓之8,,6000000,1040618,1051229
Dissolution,42612875,寶網有限公司,臺北市士林區福志路119號1樓,,1000000,1040624,1051206
Dissolution,42613831,台灣高科技生產環境顧問股份有限公司,臺北市松山區八德路4段656號4樓,,1600000,1040625,1051228
Dissolution,42614156,古夫莊園有限公司,新北市板橋區中山路2段326之2號6樓,,3000000,1040626,1051227
Dissolution,42614228,可鼻阿爸的寶寶副食品有限公司,臺北市中山區民權東路2段92巷7弄20號1樓,,1000000,1040626,1051226
Dissolution,42614992,大雅國際實業股份有限公司,臺北市文山區三福街77號1樓,,5000000,1040629,1051222
Dissolution,42615351,金士曼有限公司,臺北市內湖區成功路3段137號1樓,,3500000,1040630,1051207
Dissolution,42617175,优悠有限公司,臺北市文山區景福街138號4樓,,6000000,1040703,1051214
Dissolution,42617421,后羿生技有限公司,臺北市中山區新生北路3段61號3樓之6,,1000000,1040706,1051206
Dissolution,42620050,富豪管理顧問有限公司,臺北市大同區哈密街59巷73弄22號1樓,,500000,1040714,1051226
Dissolution,42621608,仁愛美學有限公司,臺北市大安區復興南路1段227號5樓,,1000000,1040717,1051201
Dissolution,42622135,安尼克貿易有限公司,臺北市信義區忠孝東路5段1之1號8樓,,100000,1040720,1051216
Dissolution,42622819,翊樺國際股份有限公司,臺北市信義區永吉路57號1樓,,5000000,1040721,1051216
Dissolution,42624062,豐橋貿易有限公司,新北市新莊區中正路296之3號,,2000000,1040724,1051222
Dissolution,42626358,瑞成開發有限公司,臺北市大安區忠孝東路4段169號12樓,,100000,1040730,1051202
Dissolution,42630732,誠仕不動產經紀有限公司,臺北市中山區明水路581巷25號,,1300000,1040812,1051221
Dissolution,42631009,興威生物科技有限公司,臺北市信義區和平東路3段321號3樓,,1000000,1040812,1051230
Dissolution,42631459,鼎瑞國際貿易有限公司,臺北市中正區衡陽路51號5樓之7,,3000000,1040813,1051228
Dissolution,42633816,萬祥工程有限公司,臺北市大安區和平東路3段63號8樓,,3000000,1040821,1051214
Dissolution,42634049,宏旭工程有限公司,臺北市大安區復興南路1段243號6樓,,1000000,1040821,1051208
Dissolution,42637186,聚基投資有限公司,臺北市北投區懷德街90之2號7樓之1,,300000,1040831,1051212
Dissolution,42638185,絕佳策略有限公司,臺北市大安區信義路2段72號地下,,90000,1040903,1051219
Dissolution,42638713,碧美股份有限公司,臺北市中正區信義路2段23號3樓之9,,500000,1040904,1051213
Dissolution,42641359,南北假期有限公司,臺北市中山區民權東路1段72號6樓之11,,2000000,1040914,1051228
Dissolution,42649253,祥月有限公司,臺北市士林區福港街244巷18弄5號3樓,,600000,1041006,1051206
Dissolution,42649346,金朵夏國際有限公司,臺北市士林區中正路235巷40號1樓,,2500000,1041007,1051226
Dissolution,42652756,拜語科技股份有限公司,臺北市松山區敦化北路207號9樓之3,蔡奇旺,2000000,1041019,1051215
Dissolution,42653241,馬公館有限公司,臺北市中山區中山北路2段79號3樓,,6000000,1041019,1051228
Dissolution,42657339,序邦財務顧問股份有限公司,臺北市信義區信義路4段415號6樓之3,,1000000,1041029,1051205
Dissolution,42657886,銀河遊戲代理有限公司,臺北市信義區忠孝東路5段236巷3弄25號3樓,,500000,1041030,1051221
Dissolution,42658082,掌門仁有限公司,臺北市中正區忠孝西路1段50號22樓之15,,6000000,1041102,1051228
Dissolution,42658267,瞻豐有限公司,臺北市信義區忠孝東路4段560號10樓之2,,500000,1041102,1051219
Dissolution,42658920,金緁有限公司,臺北市中正區許昌街42-1號10樓,,500000,1041103,1051213
Dissolution,42659982,源健事業有限公司,臺中市西屯區何成里大容西街51號3樓之2,,6000000,1041105,1051209
Dissolution,42662240,大力人力派遣有限公司,臺中市神岡區神岡里中山路1584之5號1樓,,300000,1040907,1051214
Dissolution,42663114,禾宸自動化股份有限公司,臺中市西屯區福和里天保街10巷10號1樓,,1500000,1040911,1051220
Dissolution,42663536,朵藝流行精品有限公司,臺中市龍井區新東里臺灣大道五段3巷16號1樓,,1000000,1040915,1051212
Dissolution,42664140,倡發企業有限公司,臺中市南區工學里大慶街一段130巷6號6樓,,1000000,1040918,1051212
Dissolution,42666421,七五有限公司,臺中市西屯區何成里大墩十七街108號1樓,,1000000,1041002,1051209
Dissolution,42667152,勤立食品有限公司,臺中市西區忠明里美村路一段36號1樓,,1000000,1041007,1051227
Dissolution,42669068,鴻元清潔有限公司,臺中市太平區大源路1之11號5樓之1,,200000,1041019,1051221
Dissolution,42675245,億成光電科技有限公司,臺中市大里區好來七街21之1號1樓,,1000000,1041117,1051207
Dissolution,42675322,富森投資有限公司,臺中市西區忠明里中美街446號4樓,,3000000,1041117,1051228
Dissolution,42676906,騰迪邁有限公司,臺中市西屯區大河里甘肅路二段85號2樓,,1010000,1041124,1051208
Dissolution,42678952,廣慈生命禮儀有限公司,臺中市北區五順街24號,,100000,1041204,1051213
Dissolution,42679072,田帝建設有限公司,臺中市西屯區上安里臺灣大道三段540號10樓之1,,3000000,1041204,1051206
Dissolution,42684526,海裕國際企業股份有限公司,臺中市大雅區建興路45巷11號,,6000000,1050104,1051229
Dissolution,42687615,商務達人國際有限公司,臺中市西區吉龍里五權五街151號8樓之5,,1000000,1050119,1051216
Dissolution,42688500,盈宇國際企業有限公司,臺中市豐原區成功路77巷11號,,100000,1050121,1051227
Dissolution,42688728,宏展事業有限公司,臺中市烏日區五光里五光路73之2號2樓,,500000,1050122,1051209
Dissolution,42688966,奇積網路服務有限公司,臺中市西區公益路155巷9號10樓之2,,1000000,1050125,1051227
Dissolution,42689228,慶華生物科技有限公司,臺中市北區崇德路一段629號19樓之2,,1000000,1050126,1051215
Dissolution,42690457,崇盈科技有限公司,新北市中和區建康路73號2樓,,1000000,1041109,1051202
Dissolution,42691961,小米生活雜貨有限公司,新北市新店區民權路42巷6弄8號,,500000,1041117,1051220
Dissolution,42692547,金旺達貿易有限公司,新北市蘆洲區中正路192巷2弄1號2樓,,300000,1041119,1051202
Dissolution,42695208,辰禾工程有限公司,新北市瑞芳區海濱路155之1號,,1000000,1041202,1051214
Dissolution,42695278,一手油科技股份有限公司,桃園市蘆竹區光復路146號11樓之5,,7034325,1041202,1051215
Dissolution,42697677,下一個創新國際有限公司,新北市泰山區仁義路11巷5號7樓,,1000000,1041214,1051214
Dissolution,42697803,富臻影像製作有限公司,新北市林口區公園路223巷13號11樓,,1000000,1041214,1051227
Dissolution,42699582,昴星有限公司,新北市中和區中山路2段299號11樓之14,,500000,1041222,1051228
Dissolution,42706438,綠動有限公司,新北市淡水區中正東路73號(1樓),,5000000,1050126,1051223
Dissolution,42710658,車來樂股份有限公司,新北市淡水區中正東路2段27之8號19樓,,5250000,1050223,1051202
Dissolution,42714232,嘉和文化事業股份有限公司,新北市三重區重新路4段97號30樓之1,,10000000,1050309,1051229
Dissolution,42715014,原始碼有限公司,新北市中和區圓通路299巷34號8樓,,300000,1050314,1051214
Dissolution,42715149,川和企業有限公司,新北市三重區過圳街90號4樓,,500000,1050314,1051201
Dissolution,42715871,緁德清潔有限公司,臺北市文山區景興路274號2樓之5,,300000,1050317,1051213
Dissolution,42716668,樓上樓有限公司,新北市林口區文化二路1段96巷20號,,1000000,1050318,1051220
Dissolution,42716891,均銓工程有限公司,新北市中和區民德路33號5樓,,500000,1050321,1051220
Dissolution,42746121,興發國際行銷有限公司,彰化縣員林市成功東路257號1樓,,3000000,1041110,1051209
Dissolution,42746207,赤焰有限公司,桃園市桃園區寶山里民有三街485號,,1000000,1041110,1051202
Dissolution,42748303,特唯生物科技股份有限公司,彰化縣員林市中央里田中央巷11弄51號4樓,,1000000,1041117,1051230
Dissolution,42750026,鑫正機械有限公司,桃園市大溪區仁愛里埔頂二街115號1樓,,2000000,1041123,1051226
Dissolution,42750139,佳康電子有限公司,桃園市桃園區自強路115號11樓,,10000000,1041123,1051228
Dissolution,42754698,長奕企業有限公司,桃園市觀音區富源里新富路302號,,100000,1041204,1051206
Dissolution,42758532,翔鈺通運有限公司,基隆市中山區太白街49號,,30000000,1041221,1051227
Dissolution,42763063,碧康電子股份有限公司,桃園市中壢區仁祥里華勛街１６３巷６６號,,5000000,1050104,1051206
Dissolution,42763319,有荃建材有限公司,彰化縣大村鄉大橋村中山路三段2巷119號,,2000000,1050105,1051228
Dissolution,42766012,英綺國際有限公司,嘉義縣大林鎮中林里中林161之15號1樓,,1000000,1050114,1051207
Dissolution,42770825,長吉威龍輪胎實業有限公司,宜蘭縣宜蘭市筊白里中山路五段487號1樓,,1380000,1050128,1051230
Dissolution,42776074,笠傑工程有限公司,桃園市楊梅區秀才路101巷5號1樓,,1000000,1050223,1051215
Dissolution,42791883,定靚有限公司,高雄市新興區民生一路56號19樓之4,,100000,1041202,1051209
Dissolution,42792341,宏宏碩有限公司,高雄市前鎮區中華五路1007巷6號3樓,,100000,1041207,1051220
Dissolution,42800237,超駿國際超跑有限公司,高雄市左營區富民路108之1號1樓,,2000000,1050216,1051205
Dissolution,42806289,亞洲源生有限公司,高雄市前鎮區一心二路128號7樓之1,,10000,1050808,1051213
Dissolution,42821520,台灣億達電子有限公司,臺北市中山區長安東路2段81號12樓之1,,120000,1041110,1051201
Dissolution,42821937,台灣夏萌有限公司,臺北市信義區松德路65號11樓之1,,600000,1041111,1051202
Dissolution,42822106,家家有貿易股份有限公司,臺北市內湖區洲子街81號5樓,,1000000,1041112,1051229
Dissolution,42822154,貝納銡科技有限公司,臺北市中山區南京西路1之1號11樓,,100000,1041111,1051230
Dissolution,42823029,衛米威創意有限公司,臺北市中山區民生東路3段88巷8號1樓,,500000,1041113,1051208
Dissolution,42823604,米珍有限公司,臺北市中山區南京東路2段150號10樓,,700000,1041117,1051228
Dissolution,42823870,希泉郡有限公司,臺北市大同區南京西路163號2樓之33,,5000000,1041117,1051202
Dissolution,42831196,龍昇園藝設計有限公司,臺北市北投區珠海路18號2樓,,1000000,1041209,1051215
Dissolution,42832358,萊勁蒸氣有限公司,臺北市大安區仁愛路4段48巷30號,,1500000,1041214,1051206
Dissolution,42832569,開心科技股份有限公司,臺北市松山區敦化北路170號3樓,,1000,1041214,1051228
Dissolution,42832667,傾世美玉有限公司,臺北市大安區光復南路412號7樓之2,,10000,1041214,1051229
Dissolution,42834089,喬妮雅有限公司,臺北市大安區忠孝東路4段235號10樓,,200000,1041218,1051221
Dissolution,42834969,柳風有限公司,臺北市大同區赤峰街49巷25號,,700000,1041222,1051207
Dissolution,42838162,天王星網路行銷有限公司,臺北市中正區金山南路1段65之2號4樓之1,,1000000,1041231,1051222
Dissolution,42842314,?甯設計美學有限公司,臺北市中山區錦州街46號12樓之3,,500000,1050114,1051214
Dissolution,42843708,台灣慧盛國際投資有限公司,臺北市中山區中山北路2段21號2樓,,500000,1050119,1051219
Dissolution,42845797,一九九二創意有限公司,臺北市中山區民權東路2段154號8樓,,300000,1050121,1051205
Dissolution,42847681,戀自己國際生物科技有限公司,臺北市松山區八德路4段656號4樓,,300000,1050127,1051201
Dissolution,42848252,昱勇建設有限公司,臺北市中正區忠孝東路1段152號12樓之5,,28000000,1050128,1051213
Dissolution,42850572,穎睿印刷事業有限公司,臺北市信義區松德路118巷5號,,1000000,1050203,1051202
Dissolution,42851235,馬婕軒國際有限公司,臺北市中山區北安路630巷8號,,5000000,1050204,1051228
Dissolution,42854319,必盈光學科技股份有限公司,臺北市士林區劍潭路80號,,1500000,1050225,1051219
Dissolution,42854599,精銳合威國際旅行社有限公司,臺北市中正區新生南路1段160巷18-1號1樓,,6000000,1050225,1051202
Dissolution,42855149,宏耀創業投資有限公司,臺北市中山區南京東路3段189號8樓,,2000000,1050226,1051227
Dissolution,42855859,宜闊旅館管理顧問有限公司,臺北市大安區仁愛路4段107號7樓,,400000,1050301,1051214
Dissolution,42855984,海爾希有限公司,臺北市內湖區內湖路1段421號2樓,,500000,1050302,1051201
Dissolution,42857483,聯華資產管理有限公司,臺北市中正區漢口街1段110號8樓之1,,1080000,1050307,1051215
Dissolution,42857688,雲寶網絡科技有限公司,臺北市信義區信義路5段7號37樓,,5000000,1050307,1051222
Dissolution,42858201,元?藝有限公司,臺北市大安區大安路1段31巷7號,,100000,1050308,1051227
Dissolution,42859102,大通開發建設股份有限公司,臺北市中山區長安東路1段16號4樓之2,,2000000,1050310,1051226
Dissolution,42862541,大道中餐飲管理顧問有限公司,臺北市中正區重慶南路1段116號,,300000,1050321,1051222
Dissolution,42862578,萬榮清潔有限公司,臺北市大同區南京西路163號2樓之21,,550000,1050321,1051213
Dissolution,42867519,濨泉善水企業有限公司,臺中市南屯區黎明路二段424號9樓之1,,500000,1050801,1051228
Dissolution,42871149,熙暟科技有限公司,臺中市北屯區祥順路一段502號6樓之2,,200000,1050202,1051229
Dissolution,42876756,赫克力士實業有限公司,臺中市南屯區大業里大業路180號10樓之10,,1000000,1050311,1051208
Dissolution,42878240,妮嫚美妝有限公司,臺中市北區中清路一段79號5樓,,1200000,1050321,1051230
Dissolution,42880105,添現工業股份有限公司,臺中市潭子區大富里民族路三段110號,,10000000,1050726,1051206
Dissolution,42881224,靖秋芫有限公司,臺中市北區新北里育才南街23號1樓,,300000,1050729,1051202
Dissolution,42882259,金震建設有限公司,臺中市烏日區烏日里3鄰五光路1086號1樓,,500000,1050804,1051227
Dissolution,42990341,御時空國際理財規劃顧問股份有限公司,臺北市中正區忠孝西路1段4號7樓,,5000000,1050812,1051230
Dissolution,43393504,傳家實業有限公司,臺北市北投區裕民六路118號2樓,,5000000,1050330,1051228
Dissolution,43434478,華韻生技有限公司,臺北市內湖區瑞光路513巷22弄5號8樓之3,,1000000,1050401,1051226
Dissolution,43651495,日燊國際貿易有限公司,臺北市中山區松江路185號6樓之3,,1000000,1050411,1051227
Dissolution,43658217,信億顧問有限公司,臺北市中山區南京西路1-1號7樓,,100000,1050411,1051228
Dissolution,43689632,麒天國際有限公司,臺北市中正區忠孝東路1段76號12樓之1,,500000,1050414,1051214
Dissolution,43742382,藍天國際不動產有限公司,臺北市信義區信義路5段7號37樓,,1000000,1050422,1051227
Dissolution,43760091,篤翔國際有限公司,臺北市松山區敦化北路155巷66弄28號1樓,,1000000,1050426,1051219
Dissolution,43773602,桑健有限公司,臺北市萬華區漢中街152號,,500000,1050428,1051206
Dissolution,43808200,逢祺工業股份有限公司,桃園市桃園區大同西路123號1樓,,5000000,680503,1051228
Dissolution,43809073,和逸資產管理顧問有限公司,臺北市松山區復興北路181號2樓之3,,500000,1050511,1051207
Dissolution,43814287,佳時紙器股份有限公司,桃園市八德區大福里大圳邊5之7號,,5000000,671212,1051223
Dissolution,43814998,璉璋五金股份有限公司,桃園市桃園區青溪里春日路244號1樓,,6000000,681009,1051208
Dissolution,43817432,富臨財務管理顧問有限公司,臺北市松山區南京東路5段239號9樓之20,,1000000,1050513,1051209
Dissolution,43820507,全球洞見股份有限公司,臺北市大安區忠孝東路3段305號6樓之2,,200000,1050516,1051229
Dissolution,43824519,良益電業有限公司,桃園市蘆竹區錦中里南崁路201號,,2500000,680424,1051212
Dissolution,43860057,禾碩事業股份有限公司,臺北市松山區民生東路3段128號3樓,,1600000,1050530,1051214
Dissolution,43864053,仕寶企業有限公司,桃園市桃園區大連一街二一號,,1500000,700915,1051209
Dissolution,43864201,女人有錢有限公司,臺北市大安區忠孝東路4段329號地下室,,1000000,1050601,1051201
Dissolution,43872363,泰?水電工程有限公司,桃園市龜山區公西里復興街268號,,5000000,690610,1051202
Dissolution,43881200,國譽藥妝有限公司,臺北市信義區忠孝東路5段297之1號,,1000000,1050604,1051212
Dissolution,43881530,瑪崴絲國際股份有限公司,臺北市松山區南京東路5段46號之1，6樓,,5000000,1050604,1051228
Dissolution,43890003,蜂屋空間數位股份有限公司,臺北市大安區敦化南路1段225號地下2樓之10,,200000,1050608,1051206
Dissolution,43902444,黑日有限公司,臺北市萬華區和平西路3段218巷3弄3號1樓,,1000000,1050613,1051202
Dissolution,43940030,眾騰投資有限公司,臺北市中山區復興北路58號12樓之1,,300000,1050623,1051212
Dissolution,43943867,永基國際工程科技股份有限公司,臺北市文山區三福街77號1樓,,5000000,1050706,1051222
Dissolution,43943873,樂活好食雞有限公司,臺北市大安區復興南路1段243號6樓,,3000000,1050706,1051229
Dissolution,43944021,生活之翼股份有限公司,臺北市中山區松江路520號5樓,,110000,1050706,1051215
Dissolution,43944155,領誠商仲有限公司,臺北市中山區南京東路3段109巷3號2樓,,100000,1050707,1051202
Dissolution,43944346,澳悠國際顧問有限公司,臺北市信義區信義路5段7號37樓,,500000,1050707,1051230
Dissolution,43945204,福輪文創有限公司,臺北市信義區松德路10號7樓,,1200000,1050707,1051208
Dissolution,45014872,海豚網路資訊有限公司,臺北市大安區忠孝東路4段290號10樓,,120000,1050718,1051202
Dissolution,45053993,潘齊立企業有限公司,新竹市北區中雅里凌雲街110號4樓,,80000,1050329,1051227
Dissolution,45072106,駿?有限公司,南投縣埔里鎮桃米里桃米路16-8號,,1000000,1050407,1051220
Dissolution,45098372,文鈞貿易有限公司,桃園市蘆竹區大興八街93號4樓之6,,500000,1050422,1051207
Dissolution,45109976,新銳資訊有限公司,嘉義市東區興村里軍輝路254號1樓,,500000,1050524,1051214
Dissolution,45112682,加億國際有限公司,嘉義縣太保市後潭里後潭449-8號1樓,,205000,1050601,1051208
Dissolution,45112992,鳳媽媽有限公司,桃園市桃園區長安里中正路565號1樓,,500000,1050602,1051207
Dissolution,45114099,泛流科技工程有限公司,新竹市北區光華里湳雅街126巷30號,,500000,1050604,1051227
Dissolution,45114464,大員有限公司,桃園市大園區埔心里海豐坡26-3號,,600000,1050606,1051205
Dissolution,45114767,翔御工程有限公司,苗栗縣頭份市頭份里19鄰中山路296號6樓,,500000,1050607,1051227
Dissolution,45115225,台碧緣國際企業有限公司,新竹縣竹北市鹿場里成功八路243號1樓,,10000,1050608,1051222
Dissolution,45116168,鉅晹開發投資顧問有限公司,桃園市八德區大漢里義勇街148號7樓,,5000000,980109,1051228
Dissolution,45121373,錡宸育樂有限公司,基隆市安樂區基金一路121巷2之15號,,100000,1050629,1051202
Dissolution,45126433,大鳴工程有限公司,新竹市香山區牛埔北路187之15號3樓,,2000000,1050719,1051206
Dissolution,45127123,永吉祥股份有限公司,嘉義縣水上鄉下寮村鴿溪寮20-123號,,2000000,1050721,1051229
Dissolution,45130204,嘉楠商貿有限公司,高雄市楠梓區德民路352號,,500000,1050406,1051227
Dissolution,45131415,康拜國際貿易有限公司,高雄市楠梓區大學二十六街13號1樓,,100000,1050418,1051221
Dissolution,45136755,創華不動產仲介有限公司,高雄市三民區正豐街142號1樓,,2000000,1050524,1051208
Dissolution,45137071,巨京國際資訊有限公司,高雄市左營區辛亥路250號11樓之8,,1000000,1050526,1051227
Dissolution,45140940,全美美健康事業有限公司,高雄市苓雅區武漢街97號1樓,,50000,1050622,1051228
Dissolution,45141119,啾愛茶有限公司,高雄市鼓山區美術東四路380號18樓,,1000000,1050627,1051221
Dissolution,45141363,漢琳資訊科技有限公司,高雄市苓雅區自強三路3號35樓之7,,1000000,1050627,1051214
Dissolution,45143361,程紘國際貿易股份有限公司,高雄市大樹區九曲路243號,,100000,1050714,1051227
Dissolution,45144468,蜻旅文創股份有限公司,高雄市苓雅區新光路56號,,2000000,1050720,1051229
Dissolution,45148719,國勝國際餐飲事業有限公司,臺中市西區公益路331號1樓,,1000000,1050414,1051216
Dissolution,45165456,捷侑企業股份有限公司,新北市三重區三和路4段111之34號8樓,,5000000,740423,1051230
Dissolution,45876977,全鑽貿易有限公司,臺中市西區公益路130號11樓,,1000000,1050516,1051201
Dissolution,45877363,客里絲帝企業有限公司,臺中市大里區金城里塗城路713巷2號,,50000,1050517,1051201
Dissolution,45879806,真婕國際有限公司,臺中市新社區福興里美林44號1樓,,200000,1050527,1051229
Dissolution,45880536,月餐餐飲有限公司,臺中市北區長青里漢口路三段139號1樓、141號1樓,,300000,1050601,1051215
Dissolution,45886709,軍雅有限公司,臺中市西屯區惠來里文心路三段11巷2之2號,,8000,1050701,1051229
Dissolution,45887046,山陵企業有限公司,臺中市東區東門里東門路5巷24號1樓,,260000,1050704,1051201
Dissolution,45887897,九星通運股份有限公司,臺中市大雅區橫山里永和路六甲巷13之5號,,8000000,1050707,1051230
Dissolution,45889071,浩宇有限公司,臺中市北區文莊里中清路一段89號15樓之8,,100000,1050714,1051226
Dissolution,45891288,宏洺機械有限公司,臺南市仁德區仁德里淨修街175巷47弄4號,,3000000,1050412,1051201
Dissolution,45892081,喜佳佳國際有限公司,臺南市麻豆區小埤里小埤頭29號之7,,100000,1050422,1051207
Dissolution,45893645,陽光食代有限公司,臺南市安平區怡平里慶平路388號6樓之6,,200000,1050517,1051230
Dissolution,45897683,奇蹟工程有限公司,臺南市東區崇學里崇德路260號12樓之4,,1000000,1050713,1051226
Dissolution,45897902,久必大會展服務有限公司,臺南市南區大同路二段100巷21弄2號4樓之1,,280000,1050715,1051219
Dissolution,45898677,廣盛工程企業有限公司,臺南市學甲區中洲里中洲7之6號1樓,,300000,1050818,1051130
Dissolution,45899774,力創世紀有限公司,新北市永和區竹林路52號4樓,,1000000,1050329,1051201
Dissolution,46158904,瑞迪亞精密有限公司,新北市新莊區幸福路52之2號,,1000000,1050429,1051230
Dissolution,46399609,長峰國際企業有限公司,新北市永和區中正路417號8樓,,200000,1050516,1051226
Dissolution,46476204,唯創室內設計有限公司,新北市林口區文化三路1段191巷18號1樓,,2000000,1050523,1051215
Dissolution,46584365,承德生質能源科技股份有限公司,新北市樹林區中山路2段249巷29號,,500000,1050527,1051205
Dissolution,47009256,芳全有限公司,新北市三峽區介壽路1段320號3樓,,1800000,1050604,1051212
Dissolution,47018369,銓安機械維護有限公司,新北市新莊區瓊林南路301巷1號之2 5樓,,1000000,1050606,1051212
Dissolution,47079251,有數億有限公司,新北市新莊區中正路110-3號,,1000000,1050705,1051230
Dissolution,47084629,康普健康生活有限公司,新北市中和區中山路3段112號8樓,,20000,1050713,1051212
Dissolution,47098525,睿騰國際車業有限公司,新北市蘆洲區九芎街51號(1樓),,2000000,1050728,1051205
Dissolution,47099192,食真餐飲有限公司,新北市板橋區國光路51號,,300000,1050728,1051228
Dissolution,47100796,忠盛企業有限公司,新竹縣竹北市斗崙里福興路五三八之三號,,6500000,640918,1051213
Dissolution,47111153,康橋有限公司,新北市樹林區光興街150號,,500000,1050803,1051214
Dissolution,52215523,致仁投資有限公司,臺北市信義區忠孝東路5段68號36樓,,1000000,1050822,1051219
Dissolution,52215761,世峰投資有限公司,臺北市信義區忠孝東路5段68號36樓,,1000000,1050822,1051219
Dissolution,52216065,層峰投資有限公司,臺北市信義區忠孝東路5段68號36樓,,1000000,1050822,1051221
Dissolution,52227295,紅點大數據股份有限公司,臺北市大安區忠孝東路4段290號10樓,,150000,1050824,1051212
Dissolution,52227302,斟悅國際有限公司,臺北市松山區民生東路3段127巷10號5樓之2,,2000000,1050824,1051206
Dissolution,52228132,廣全化學工業股份有限公司,臺中市東區南京路三二巷一一七號,,6000000,620906,1051220
Dissolution,52243990,天泰興氣體有限公司,臺中市烏日區九德里中山路一段184巷22號1樓,,3000000,630114,1051230
Dissolution,52270927,全誠建材有限公司,臺中市北區進化北路九五號,,500000,861219,1051226
Dissolution,52274536,敢曝科技有限公司,臺北市信義區基隆路2段189號4樓之7,,100000,1050909,1051222
Dissolution,52308091,先發運動訓練有限公司,臺北市萬華區漢中街157號9樓之2,,550000,1050922,1051207
Dissolution,52332022,阿拉丁數據分析服務股份有限公司,臺北市內湖區大湖山莊街163號5樓,,500000,1051003,1051213
Dissolution,52389811,騰克科技有限公司,臺北市南港區忠孝東路6段467號2樓,,200000,1051027,1051230
Dissolution,52395412,承歐不動產租賃有限公司,臺北市信義區光復南路495號4樓,,1000000,1051031,1051214
Dissolution,52454018,錸利國際股份有限公司,臺北市中正區羅斯福路1段24號11樓,,10000000,1051125,1051221
Dissolution,52461720,臺灣研凱數位股份有限公司,臺北市大安區忠孝東路4段221號12樓,,500000,1051129,1051220
Dissolution,52465063,興和儀器有限公司,臺中市中區三民路二段30號1樓,,6000000,670415,1051205
Dissolution,52488853,中部廣告事業股份有限公司,臺中市北區進化北路238號15樓,,12000000,670919,1051202
Dissolution,52558652,育森工業股份有限公司,臺中市北屯區松竹路三段427巷66號,,7000000,690118,1051201
Dissolution,52895351,車音實業有限公司,臺中市北屯區北屯里昌平路一段85號1樓,,5000000,730403,1051223
Dissolution,53043210,金炬工業有限公司,臺中市太平區太平里合利街一段23號2樓,,10000000,990517,1051215
Dissolution,53044549,奕翔有限公司,彰化縣大村鄉大村村大仁路四段88號1樓,,3000000,990519,1051230
Dissolution,53047481,亞太冷凍空調工程有限公司,臺南市永康區東橋里東橋五路331號1樓,,5000000,990525,1051229
Dissolution,53047671,點金整合行銷股份有限公司,臺北市中山區民權東路3段4號18樓,,20300000,990525,1051227
Dissolution,53051267,易盛有限公司,臺中市東區東信里十甲東路198號1樓,,5000000,990601,1051220
Dissolution,53054362,雋豐企業股份有限公司,臺南市楠西區東勢里民生路106巷5號,,5000000,990607,1051222
Dissolution,53059872,丞耀電子有限公司,桃園市蘆竹區南山路1段276號,,5000000,990618,1051221
Dissolution,53060717,曜德不動產有限公司,臺中市北區中清路一段806號1樓,,2000000,990621,1051226
Dissolution,53067177,大板六海陸育樂有限公司,屏東縣恆春鎮山腳里恆南路11巷15號1樓,,300000,990702,1051213
Dissolution,53071215,玖泓投資顧問有限公司,臺中市西屯區惠來里西屯路二段208巷51號1樓,,1000000,990712,1051220
Dissolution,53077251,達內走音有限公司,臺中市沙鹿區晉江里六晉路東陽巷8號,,100000,990723,1051207
Dissolution,53085837,豪捷郵通有限公司,臺北市萬華區萬大路424巷37號1樓,,200000,990820,1051230
Dissolution,53086343,銘亮國際科技有限公司,臺北市中正區羅斯福路2段5號14樓之1,,500000,990823,1051206
Dissolution,53088258,京群室內裝修設計工程股份有限公司,臺北市信義區吳興街118巷26弄20號1樓,,6000000,990830,1051202
